city_id,date,hour,temp,wind_speed,description,precip,humidity,visibility,pressure,chanceofrain,chanceoffog,chanceofsnow,chanceofthunder
C-639c5e36,2019-02-20,400,10,4,Heavy snow,0.0,95,1,1016,0,0,0,0
C-639c5e36,2019-02-20,500,9,3,Mist,0.0,95,1,1015,0,0,0,0
C-639c5e36,2019-02-20,600,9,2,Mist,0.0,96,1,1014,0,0,0,0
C-639c5e36,2019-02-20,700,9,2,Mist,0.0,95,1,1014,0,0,0,0
C-639c5e36,2019-02-20,800,9,2,Heavy snow,0.0,95,1,1013,0,0,0,0
C-639c5e36,2019-02-20,900,7,3,Heavy snow,0.0,94,1,1013,0,0,0,0
C-639c5e36,2019-02-20,1000,10,4,Heavy snow,0.0,93,2,1012,0,0,0,0
C-639c5e36,2019-02-20,1100,14,6,Moderate snow,0.0,91,2,1011,0,0,0,0
C-639c5e36,2019-02-20,1200,16,8,Moderate snow,0.0,90,3,1011,0,0,0,0
C-639c5e36,2019-02-20,1300,18,8,Moderate snow,0.0,89,4,1010,0,0,0,0
C-639c5e36,2019-02-20,1400,19,8,Patchy moderate snow,0.0,89,4,1010,0,0,0,0
C-639c5e36,2019-02-20,1500,19,8,Patchy moderate snow,0.0,88,4,1010,0,0,0,0
C-639c5e36,2019-02-20,1600,19,7,Patchy moderate snow,0.0,90,5,1010,0,0,0,0
C-639c5e36,2019-02-20,1700,18,6,Cloudy,0.0,91,6,1010,0,0,0,0
C-639c5e36,2019-02-20,1800,18,6,Cloudy,0.0,93,6,1010,0,0,0,0
C-639c5e36,2019-02-20,1900,14,6,Cloudy,0.0,93,6,1011,0,0,0,0
C-639c5e36,2019-02-20,2000,12,7,Patchy light snow,0.0,93,6,1013,0,0,0,0
C-639c5e36,2019-02-20,2100,10,7,Patchy light snow,0.0,93,6,1014,0,0,0,0
C-639c5e36,2019-02-20,2200,9,6,Patchy light snow,0.0,92,6,1015,0,0,0,0
C-639c5e36,2019-02-20,2300,9,5,Cloudy,0.0,91,6,1016,0,0,0,0
C-639c5e36,2019-02-21,0,7,4,Cloudy,0.0,91,6,1017,0,0,0,0
C-639c5e36,2019-02-21,100,7,4,Cloudy,0.0,90,6,1018,0,0,0,0
C-639c5e36,2019-02-21,200,5,4,Cloudy,0.0,89,6,1019,0,0,0,0
C-639c5e36,2019-02-21,300,5,5,Cloudy,0.0,88,6,1020,0,0,0,0
C-639c5e36,2019-02-21,400,5,5,Cloudy,0.0,86,6,1020,0,0,0,0
C-639c5e36,2019-02-21,500,3,5,Cloudy,0.0,85,6,1021,0,0,0,0
C-639c5e36,2019-02-21,600,3,5,Cloudy,0.0,83,6,1021,0,0,0,0
C-639c5e36,2019-02-21,700,3,6,Cloudy,0.0,83,6,1021,0,0,0,0
C-639c5e36,2019-02-21,800,3,7,Overcast,0.0,82,6,1021,0,0,0,0
C-639c5e36,2019-02-21,900,5,9,Overcast,0.0,81,6,1021,0,0,0,0
C-639c5e36,2019-02-21,1000,9,9,Overcast,0.0,80,6,1019,0,0,0,0
C-639c5e36,2019-02-21,1100,10,10,Partly cloudy,0.0,79,6,1018,0,0,0,0
C-639c5e36,2019-02-21,1200,14,11,Partly cloudy,0.0,78,6,1017,0,0,0,0
C-639c5e36,2019-02-21,1300,18,9,Partly cloudy,0.0,78,6,1016,0,0,0,0
C-639c5e36,2019-02-21,1400,19,7,Sunny,0.0,77,6,1015,0,0,0,0
C-639c5e36,2019-02-21,1500,21,6,Sunny,0.0,76,6,1015,0,0,0,0
C-639c5e36,2019-02-21,1600,21,7,Sunny,0.0,78,6,1015,0,0,0,0
C-639c5e36,2019-02-21,1700,19,7,Sunny,0.0,80,6,1015,0,0,0,0
C-639c5e36,2019-02-21,1800,18,8,Clear,0.0,82,6,1016,0,0,0,0
C-639c5e36,2019-02-21,1900,14,8,Clear,0.0,81,6,1018,0,0,0,0
C-639c5e36,2019-02-21,2000,10,8,Clear,0.0,80,6,1020,0,0,0,0
C-639c5e36,2019-02-21,2100,7,8,Clear,0.0,79,6,1022,0,0,0,0
C-639c5e36,2019-02-21,2200,5,7,Clear,0.0,79,6,1023,0,0,0,0
C-639c5e36,2019-02-21,2300,5,7,Clear,0.0,79,6,1024,0,0,0,0
C-639c5e36,2019-02-22,0,3,7,Clear,0.0,79,6,1025,0,0,0,0
C-639c5e36,2019-02-22,100,3,7,Clear,0.0,78,6,1025,0,0,0,0
C-639c5e36,2019-02-22,200,1,6,Clear,0.0,78,6,1025,0,0,0,0
C-639c5e36,2019-02-22,300,1,6,Clear,0.0,77,6,1025,0,0,0,0
C-639c5e36,2019-02-22,400,0,6,Clear,0.0,77,6,1026,0,0,0,0
C-639c5e36,2019-02-22,500,-2,5,Clear,0.0,77,6,1026,0,0,0,0
C-639c5e36,2019-02-22,600,-4,5,Sunny,0.0,78,6,1026,0,0,0,0
C-639c5e36,2019-02-22,700,-4,4,Sunny,0.0,77,6,1026,0,0,0,0
C-639c5e36,2019-02-22,800,-4,4,Sunny,0.0,77,6,1026,0,0,0,0
C-639c5e36,2019-02-22,900,-4,3,Sunny,0.0,77,6,1026,0,0,0,0
C-639c5e36,2019-02-22,1000,1,4,Sunny,0.0,77,6,1025,0,0,0,0
C-639c5e36,2019-02-22,1100,5,6,Sunny,0.0,76,6,1024,0,0,0,0
C-639c5e36,2019-02-22,1200,9,7,Sunny,0.0,76,6,1022,0,0,0,0
C-639c5e36,2019-02-22,1300,10,7,Sunny,0.0,76,6,1022,0,0,0,0
C-639c5e36,2019-02-22,1400,12,7,Sunny,0.0,76,6,1021,0,0,0,0
C-639c5e36,2019-02-22,1500,14,7,Sunny,0.0,76,6,1020,0,0,0,0
C-639c5e36,2019-02-22,1600,14,7,Sunny,0.0,80,6,1020,0,0,0,0
C-639c5e36,2019-02-22,1700,14,6,Overcast,0.0,85,6,1021,0,0,0,0
C-639c5e36,2019-02-22,1800,12,6,Overcast,0.0,89,6,1021,0,0,0,0
C-639c5e36,2019-02-22,1900,12,6,Overcast,0.0,90,6,1023,0,0,0,0
C-639c5e36,2019-02-22,2000,10,6,Patchy moderate snow,0.0,91,5,1025,0,0,0,0
C-639c5e36,2019-02-22,2100,10,6,Patchy moderate snow,0.0,92,4,1027,0,0,0,0
C-639c5e36,2019-02-22,2200,10,6,Patchy moderate snow,0.0,92,5,1028,0,0,0,0
C-639c5e36,2019-02-22,2300,12,5,Cloudy,0.0,92,6,1029,0,0,0,0
C-639c5e36,2019-02-23,0,12,5,Cloudy,0.0,92,6,1030,0,0,0,0
C-639c5e36,2019-02-23,100,14,6,Cloudy,0.0,92,6,1030,0,0,0,0
C-639c5e36,2019-02-23,200,14,7,Patchy moderate snow,0.0,92,5,1030,0,0,0,0
C-639c5e36,2019-02-23,300,14,8,Patchy moderate snow,0.0,92,4,1030,0,0,0,0
C-639c5e36,2019-02-23,400,14,8,Patchy moderate snow,0.0,91,5,1030,0,0,0,0
C-639c5e36,2019-02-23,500,14,9,Overcast,0.0,91,6,1030,0,0,0,0
C-639c5e36,2019-02-23,600,12,9,Overcast,0.0,90,6,1030,0,0,0,0
C-639c5e36,2019-02-23,700,14,8,Overcast,0.0,90,4,1030,0,0,0,0
C-639c5e36,2019-02-23,800,14,7,Heavy snow,0.0,90,3,1029,0,0,0,0
C-639c5e36,2019-02-23,900,14,7,Heavy snow,0.0,90,1,1029,0,0,0,0
C-639c5e36,2019-02-23,1000,16,7,Heavy snow,0.0,89,2,1028,0,0,0,0
C-639c5e36,2019-02-23,1100,18,8,Moderate snow,0.0,87,2,1027,0,0,0,0
C-639c5e36,2019-02-23,1200,19,9,Moderate snow,0.0,86,3,1026,0,0,0,0
C-639c5e36,2019-02-23,1300,21,9,Moderate snow,0.0,86,2,1025,0,0,0,0
C-639c5e36,2019-02-23,1400,23,8,Heavy snow,0.0,86,2,1025,0,0,0,0
C-639c5e36,2019-02-23,1500,25,8,Heavy snow,0.0,87,1,1024,0,0,0,0
C-639c5e36,2019-02-23,1600,25,7,Heavy snow,0.0,87,3,1024,0,0,0,0
C-639c5e36,2019-02-23,1700,25,7,Cloudy,0.0,87,4,1023,0,0,0,0
C-639c5e36,2019-02-23,1800,27,7,Cloudy,0.0,87,6,1023,0,0,0,0
C-639c5e36,2019-02-23,1900,25,8,Cloudy,0.0,87,6,1024,0,0,0,0
C-639c5e36,2019-02-23,2000,23,9,Patchy moderate snow,0.0,87,5,1025,0,0,0,0
C-639c5e36,2019-02-23,2100,21,11,Patchy moderate snow,0.0,86,4,1026,0,0,0,0
C-639c5e36,2019-02-23,2200,21,10,Patchy moderate snow,0.0,85,5,1026,0,0,0,0
C-639c5e36,2019-02-23,2300,21,9,Patchy light snow,0.0,83,6,1026,0,0,0,0
C-639c5e36,2019-02-24,0,21,8,Patchy light snow,0.0,82,6,1026,0,0,0,0
C-639c5e36,2019-02-24,100,19,8,Patchy light snow,0.0,81,6,1026,0,0,0,0
C-639c5e36,2019-02-24,200,19,9,Patchy moderate snow,0.0,80,5,1025,0,0,0,0
C-639c5e36,2019-02-24,300,18,9,Patchy moderate snow,0.0,78,4,1025,0,0,0,0
C-639c5e36,2019-02-24,400,19,9,Patchy moderate snow,0.0,79,5,1025,0,0,0,0
C-639c5e36,2019-02-24,500,19,8,Partly cloudy,0.0,79,6,1024,0,0,0,0
C-639c5e36,2019-02-24,600,19,8,Partly cloudy,0.0,80,6,1024,0,0,0,0
C-639c5e36,2019-02-24,700,21,10,Partly cloudy,0.0,81,6,1023,0,0,0,0
C-639c5e36,2019-02-24,800,23,12,Patchy moderate snow,0.0,83,5,1022,0,0,0,0
C-639c5e36,2019-02-24,900,23,14,Patchy moderate snow,0.0,84,4,1022,0,0,0,0
C-639c5e36,2019-02-24,1000,25,12,Patchy moderate snow,0.0,84,5,1020,0,0,0,0
C-639c5e36,2019-02-24,1100,28,11,Partly cloudy,0.0,84,6,1019,0,0,0,0
C-639c5e36,2019-02-24,1200,30,10,Partly cloudy,0.0,84,6,1017,0,0,0,0
C-639c5e36,2019-02-24,1300,30,9,Partly cloudy,0.0,84,4,1016,0,0,0,0
C-639c5e36,2019-02-24,1400,32,9,Blizzard,0.0,84,2,1015,0,0,0,0
C-639c5e36,2019-02-24,1500,32,9,Blizzard,0.0,84,0,1014,0,0,0,0
C-639c5e36,2019-02-24,1600,32,9,Blizzard,0.0,83,2,1013,0,0,0,0
C-639c5e36,2019-02-24,1700,32,9,Cloudy,0.0,82,4,1012,0,0,0,0
C-639c5e36,2019-02-24,1800,34,9,Cloudy,0.0,82,6,1012,0,0,0,0
C-639c5e36,2019-02-24,1900,32,12,Cloudy,0.0,80,4,1012,0,0,0,0
C-639c5e36,2019-02-24,2000,30,16,Blowing snow,0.0,79,3,1012,0,0,0,0
C-639c5e36,2019-02-24,2100,30,20,Blowing snow,0.0,78,1,1012,0,0,0,0
C-639c5e36,2019-02-24,2200,30,15,Blowing snow,0.0,80,3,1011,0,0,0,0
C-639c5e36,2019-02-24,2300,32,10,Partly cloudy,0.0,81,4,1011,0,0,0,0
C-639c5e36,2019-02-25,0,32,5,Partly cloudy,0.0,83,6,1010,0,0,0,0
C-639c5e36,2019-02-25,100,32,6,Partly cloudy,0.0,83,4,1010,0,0,0,0
C-639c5e36,2019-02-25,200,34,7,Blizzard,0.0,84,2,1010,0,0,0,0
C-639c5e36,2019-02-25,300,34,7,Blizzard,0.0,84,0,1010,0,0,0,0
C-639c5e36,2019-02-25,400,34,9,Blizzard,0.0,84,2,1010,0,0,0,0
C-639c5e36,2019-02-25,500,32,10,Cloudy,0.0,85,4,1010,0,0,0,0
C-639c5e36,2019-02-25,600,32,11,Cloudy,0.0,86,6,1010,0,0,0,0
C-639c5e36,2019-02-25,700,32,11,Cloudy,0.0,86,6,1009,0,0,0,0
C-639c5e36,2019-02-25,800,34,12,Patchy light snow,0.0,86,6,1009,0,0,0,0
C-639c5e36,2019-02-25,900,34,12,Patchy light snow,0.0,86,6,1009,0,0,0,0
C-639c5e36,2019-02-25,1000,34,13,Patchy light snow,0.0,88,6,1009,0,0,0,0
C-639c5e36,2019-02-25,1100,34,14,Cloudy,0.0,89,6,1009,0,0,0,0
C-639c5e36,2019-02-25,1200,36,15,Cloudy,0.0,91,6,1008,0,0,0,0
C-639c5e36,2019-02-25,1300,36,14,Cloudy,0.0,92,4,1008,0,0,0,0
C-639c5e36,2019-02-25,1400,36,12,Blowing snow,0.0,92,3,1008,0,0,0,0
C-639c5e36,2019-02-25,1500,36,11,Blowing snow,0.0,93,1,1007,0,0,0,0
C-639c5e36,2019-02-25,1600,36,12,Blowing snow,0.0,89,3,1007,0,0,0,0
C-639c5e36,2019-02-25,1700,36,14,Cloudy,0.0,86,4,1007,0,0,0,0
C-639c5e36,2019-02-25,1800,36,15,Cloudy,0.0,82,6,1007,0,0,0,0
C-639c5e36,2019-02-25,1900,36,14,Cloudy,0.0,80,6,1007,0,0,0,0
C-639c5e36,2019-02-25,2000,37,13,Partly cloudy,0.0,77,6,1007,0,0,0,0
C-639c5e36,2019-02-25,2100,37,12,Partly cloudy,0.0,74,6,1007,0,0,0,0
C-639c5e36,2019-02-25,2200,37,14,Partly cloudy,0.0,75,6,1007,0,0,0,0
C-639c5e36,2019-02-25,2300,37,17,Partly cloudy,0.0,77,6,1006,0,0,0,0
C-639c5e36,2019-02-26,0,37,20,Partly cloudy,0.0,78,6,1006,0,0,0,0
C-639c5e36,2019-02-26,100,37,19,Partly cloudy,0.0,79,6,1006,0,0,0,0
C-639c5e36,2019-02-26,200,37,17,Light sleet,0.0,80,6,1006,0,0,0,0
C-639c5e36,2019-02-26,300,37,16,Light sleet,0.0,82,6,1006,0,0,0,0
C-639c5e36,2019-02-26,400,36,16,Light sleet,0.0,84,6,1006,0,0,0,0
C-639c5e36,2019-02-26,500,36,16,Overcast,0.0,85,6,1006,0,0,0,0
C-639c5e36,2019-02-26,600,36,15,Overcast,0.0,87,6,1007,0,0,0,0
C-639c5e36,2019-02-26,700,36,15,Overcast,0.0,87,4,1007,0,0,0,0
C-639c5e36,2019-02-26,800,36,14,Heavy snow,0.0,88,3,1007,0,0,0,0
C-639c5e36,2019-02-26,900,36,14,Heavy snow,0.0,88,1,1007,0,0,0,0
C-639c5e36,2019-02-26,1000,36,14,Heavy snow,0.0,89,1,1008,0,0,0,0
C-639c5e36,2019-02-26,1100,36,15,Blizzard,0.0,91,1,1009,0,0,0,0
C-639c5e36,2019-02-26,1200,36,16,Blizzard,0.0,92,0,1009,0,0,0,0
C-639c5e36,2019-02-26,1300,37,15,Blizzard,0.0,93,1,1010,0,0,0,0
C-639c5e36,2019-02-26,1400,37,14,Heavy snow,0.0,94,1,1010,0,0,0,0
C-639c5e36,2019-02-26,1500,37,14,Heavy snow,0.0,95,1,1010,0,0,0,0
C-639c5e36,2019-02-26,1600,37,13,Heavy snow,0.0,92,2,1010,0,0,0,0
C-639c5e36,2019-02-26,1700,37,12,Patchy heavy snow,0.0,90,2,1011,0,0,0,0
C-639c5e36,2019-02-26,1800,36,12,Patchy heavy snow,0.0,88,3,1011,0,0,0,0
C-639c5e36,2019-02-26,1900,36,10,Patchy heavy snow,0.0,86,4,1012,0,0,0,0
C-639c5e36,2019-02-26,2000,34,9,Patchy moderate snow,0.0,84,4,1013,0,0,0,0
C-639c5e36,2019-02-26,2100,34,7,Patchy moderate snow,0.0,83,4,1014,0,0,0,0
C-639c5e36,2019-02-26,2200,34,6,Patchy moderate snow,0.0,84,3,1014,0,0,0,0
C-639c5e36,2019-02-26,2300,34,6,Heavy snow,0.0,84,2,1014,0,0,0,0
C-639c5e36,2019-02-27,0,36,5,Heavy snow,0.0,85,1,1014,0,0,0,0
C-639c5e36,2019-02-27,100,34,5,Heavy snow,0.0,84,2,1014,0,0,0,0
C-639c5e36,2019-02-27,200,34,6,Patchy heavy snow,0.0,83,2,1014,0,0,0,0
C-639c5e36,2019-02-27,300,34,6,Patchy heavy snow,0.0,83,3,1014,0,0,0,0
C-639c5e36,2019-02-27,400,34,6,Patchy heavy snow,0.0,82,4,1014,0,0,0,0
C-639c5e36,2019-02-27,500,32,6,Cloudy,0.0,81,5,1014,0,0,0,0
C-639c5e36,2019-02-27,600,32,6,Cloudy,0.0,80,6,1015,0,0,0,0
C-639c5e36,2019-02-27,700,32,6,Cloudy,0.0,81,5,1014,0,0,0,0
C-639c5e36,2019-02-27,800,34,7,Patchy heavy snow,0.0,82,4,1014,0,0,0,0
C-639c5e36,2019-02-27,900,34,7,Patchy heavy snow,0.0,83,3,1014,0,0,0,0
C-639c5e36,2019-02-27,1000,36,7,Patchy heavy snow,0.0,85,4,1014,0,0,0,0
C-639c5e36,2019-02-27,1100,36,7,Overcast,0.0,87,5,1013,0,0,0,0
C-639c5e36,2019-02-27,1200,37,8,Overcast,0.0,89,6,1013,0,0,0,0
C-639c5e36,2019-02-27,1300,37,8,Overcast,0.0,90,6,1013,0,0,0,0
C-639c5e36,2019-02-27,1400,37,9,Light sleet,0.0,91,6,1013,0,0,0,0
C-639c5e36,2019-02-27,1500,37,9,Light sleet,0.0,93,6,1013,0,0,0,0
C-639c5e36,2019-02-27,1600,37,9,Light sleet,0.0,91,6,1013,0,0,0,0
C-639c5e36,2019-02-27,1700,37,8,Partly cloudy,0.0,89,6,1013,0,0,0,0
C-639c5e36,2019-02-27,1800,37,8,Partly cloudy,0.0,87,6,1013,0,0,0,0
C-639c5e36,2019-02-27,1900,36,7,Partly cloudy,0.0,88,6,1014,0,0,0,0
C-639c5e36,2019-02-27,2000,34,6,Clear,0.0,89,6,1015,0,0,0,0
C-639c5e36,2019-02-27,2100,30,6,Clear,0.0,90,6,1016,0,0,0,0
C-639c5e36,2019-02-27,2200,30,6,Clear,0.0,90,6,1016,0,0,0,0
C-639c5e36,2019-02-27,2300,30,6,Cloudy,0.0,90,6,1017,0,0,0,0
C-639c5e36,2019-02-28,0,28,6,Cloudy,0.0,90,6,1017,0,0,0,0
C-639c5e36,2019-02-28,100,30,6,Cloudy,0.0,89,6,1017,0,0,0,0
C-639c5e36,2019-02-28,200,30,7,Clear,0.0,88,6,1016,0,0,0,0
C-639c5e36,2019-02-28,300,30,7,Clear,0.0,87,6,1016,0,0,0,0
C-639c5e36,2019-02-28,400,30,6,Clear,0.0,87,6,1015,0,0,0,0
C-639c5e36,2019-02-28,500,30,6,Cloudy,0.0,87,6,1015,0,0,0,0
C-639c5e36,2019-02-28,600,32,5,Cloudy,0.0,87,6,1014,0,0,0,0
C-639c5e36,2019-02-28,700,32,6,Cloudy,0.0,86,5,1013,0,0,0,0
C-639c5e36,2019-02-28,800,34,7,Patchy heavy snow,0.0,86,4,1012,0,0,0,0
C-639c5e36,2019-02-28,900,34,9,Patchy heavy snow,0.0,86,3,1012,0,0,0,0
C-639c5e36,2019-02-28,1000,36,10,Patchy heavy snow,0.0,89,4,1011,0,0,0,0
C-639c5e36,2019-02-28,1100,36,11,Thundery outbreaks possible,0.0,93,5,1011,0,0,0,0
C-639c5e36,2019-02-28,1200,37,12,Thundery outbreaks possible,0.0,96,6,1010,0,0,0,0
C-639c5e36,2019-02-28,1300,39,14,Thundery outbreaks possible,0.0,91,6,1010,0,0,0,0
C-639c5e36,2019-02-28,1400,39,17,Sunny,0.0,86,6,1010,0,0,0,0
C-639c5e36,2019-02-28,1500,41,20,Sunny,0.0,81,6,1009,0,0,0,0
C-639c5e36,2019-02-28,1600,39,19,Sunny,0.0,79,6,1009,0,0,0,0
C-639c5e36,2019-02-28,1700,39,17,Sunny,0.0,76,6,1009,0,0,0,0
C-639c5e36,2019-02-28,1800,37,16,Clear,0.0,74,6,1009,0,0,0,0
C-639c5e36,2019-02-28,1900,36,16,Clear,0.0,75,6,1011,0,0,0,0
C-639c5e36,2019-02-28,2000,34,16,Clear,0.0,77,6,1012,0,0,0,0
C-639c5e36,2019-02-28,2100,32,15,Clear,0.0,78,6,1013,0,0,0,0
C-639c5e36,2019-02-28,2200,30,16,Clear,0.0,75,6,1014,0,0,0,0
C-639c5e36,2019-02-28,2300,30,16,Clear,0.0,72,6,1015,0,0,0,0
C-a9f2c329,2019-02-16,0,12,5,Partly cloudy,0.0,90,6,1022,0,0,0,0
C-a9f2c329,2019-02-16,100,10,5,Partly cloudy,0.0,91,6,1023,0,0,0,0
C-a9f2c329,2019-02-16,200,9,5,Partly cloudy,0.0,91,6,1023,0,0,0,0
C-a9f2c329,2019-02-16,300,9,5,Partly cloudy,0.0,92,6,1023,0,0,0,0
C-a9f2c329,2019-02-16,400,9,5,Partly cloudy,0.0,92,6,1023,0,0,0,0
C-a9f2c329,2019-02-16,500,9,5,Partly cloudy,0.0,92,6,1023,0,0,0,0
C-a9f2c329,2019-02-16,600,9,6,Partly cloudy,0.0,92,6,1023,0,0,0,0
C-a9f2c329,2019-02-16,700,10,6,Partly cloudy,0.0,90,6,1022,0,0,0,0
C-a9f2c329,2019-02-16,800,12,6,Sunny,0.0,88,6,1022,0,0,0,0
C-a9f2c329,2019-02-16,900,12,6,Sunny,0.0,85,6,1022,0,0,0,0
C-a9f2c329,2019-02-16,1000,16,6,Sunny,0.0,82,6,1022,0,0,0,0
C-a9f2c329,2019-02-16,1100,19,7,Sunny,0.0,79,6,1021,0,0,0,0
C-a9f2c329,2019-02-16,1200,23,7,Sunny,0.0,75,6,1021,0,0,0,0
C-a9f2c329,2019-02-16,1300,25,8,Sunny,0.0,75,6,1020,0,0,0,0
C-a9f2c329,2019-02-16,1400,25,9,Partly cloudy,0.0,74,6,1019,0,0,0,0
C-a9f2c329,2019-02-16,1500,27,9,Partly cloudy,0.0,74,6,1018,0,0,0,0
C-a9f2c329,2019-02-16,1600,25,9,Partly cloudy,0.0,77,6,1018,0,0,0,0
C-a9f2c329,2019-02-16,1700,23,9,Sunny,0.0,81,6,1018,0,0,0,0
C-a9f2c329,2019-02-16,1800,23,9,Clear,0.0,85,6,1017,0,0,0,0
C-a9f2c329,2019-02-16,1900,23,10,Clear,0.0,85,6,1016,0,0,0,0
C-a9f2c329,2019-02-16,2000,23,10,Partly cloudy,0.0,84,6,1016,0,0,0,0
C-a9f2c329,2019-02-16,2100,23,11,Partly cloudy,0.0,84,6,1015,0,0,0,0
C-a9f2c329,2019-02-16,2200,23,11,Partly cloudy,0.0,84,6,1015,0,0,0,0
C-a9f2c329,2019-02-16,2300,23,11,Cloudy,0.0,84,6,1015,0,0,0,0
C-a9f2c329,2019-02-17,0,23,12,Cloudy,0.0,85,6,1015,0,0,0,0
C-a9f2c329,2019-02-17,100,23,11,Cloudy,0.0,88,4,1015,0,0,0,0
C-a9f2c329,2019-02-17,200,23,11,Heavy snow,0.0,92,3,1014,0,0,0,0
C-a9f2c329,2019-02-17,300,23,10,Heavy snow,0.1,95,1,1013,0,0,0,0
C-a9f2c329,2019-02-17,400,23,9,Heavy snow,0.0,95,1,1013,0,0,0,0
C-a9f2c329,2019-02-17,500,23,9,Heavy snow,0.1,94,1,1012,0,0,0,0
C-a9f2c329,2019-02-17,600,23,8,Heavy snow,0.1,94,1,1012,0,0,0,0
C-a9f2c329,2019-02-17,700,23,8,Heavy snow,0.0,93,1,1012,0,0,0,0
C-a9f2c329,2019-02-17,800,23,9,Heavy snow,0.0,93,1,1012,0,0,0,0
C-a9f2c329,2019-02-17,900,23,9,Heavy snow,0.0,93,1,1011,0,0,0,0
C-a9f2c329,2019-02-17,1000,25,9,Heavy snow,0.0,93,1,1011,0,0,0,0
C-a9f2c329,2019-02-17,1100,25,9,Heavy snow,0.0,92,1,1011,0,0,0,0
C-a9f2c329,2019-02-17,1200,27,9,Heavy snow,0.0,92,1,1011,0,0,0,0
C-a9f2c329,2019-02-17,1300,27,9,Heavy snow,0.0,92,1,1012,0,0,0,0
C-a9f2c329,2019-02-17,1400,27,9,Heavy snow,0.0,92,1,1012,0,0,0,0
C-a9f2c329,2019-02-17,1500,27,9,Heavy snow,0.0,92,1,1012,0,0,0,0
C-a9f2c329,2019-02-17,1600,25,9,Heavy snow,0.0,93,1,1013,0,0,0,0
C-a9f2c329,2019-02-17,1700,25,8,Heavy snow,0.0,94,1,1013,0,0,0,0
C-a9f2c329,2019-02-17,1800,25,7,Heavy snow,0.0,95,1,1014,0,0,0,0
C-a9f2c329,2019-02-17,1900,25,7,Heavy snow,0.0,96,1,1015,0,0,0,0
C-a9f2c329,2019-02-17,2000,25,7,Heavy snow,0.0,96,1,1016,0,0,0,0
C-a9f2c329,2019-02-17,2100,23,7,Heavy snow,0.0,96,1,1016,0,0,0,0
C-a9f2c329,2019-02-17,2200,23,7,Heavy snow,0.0,95,1,1017,0,0,0,0
C-a9f2c329,2019-02-17,2300,23,6,Heavy snow,0.0,94,1,1018,0,0,0,0
C-a9f2c329,2019-02-18,0,21,6,Heavy snow,0.0,93,1,1019,0,0,0,0
C-a9f2c329,2019-02-18,100,19,6,Heavy snow,0.0,94,2,1020,0,0,0,0
C-a9f2c329,2019-02-18,200,18,6,Moderate snow,0.0,94,2,1021,0,0,0,0
C-a9f2c329,2019-02-18,300,18,6,Moderate snow,0.0,94,3,1023,0,0,0,0
C-a9f2c329,2019-02-18,400,16,7,Moderate snow,0.0,94,4,1024,0,0,0,0
C-a9f2c329,2019-02-18,500,14,7,Overcast,0.0,95,5,1025,0,0,0,0
C-a9f2c329,2019-02-18,600,14,7,Overcast,0.0,95,6,1026,0,0,0,0
C-a9f2c329,2019-02-18,700,14,7,Overcast,0.0,94,6,1027,0,0,0,0
C-a9f2c329,2019-02-18,800,16,7,Cloudy,0.0,93,6,1028,0,0,0,0
C-a9f2c329,2019-02-18,900,16,8,Cloudy,0.0,92,6,1029,0,0,0,0
C-a9f2c329,2019-02-18,1000,18,8,Cloudy,0.0,91,6,1030,0,0,0,0
C-a9f2c329,2019-02-18,1100,19,9,Overcast,0.0,90,6,1031,0,0,0,0
C-a9f2c329,2019-02-18,1200,23,9,Overcast,0.0,88,6,1032,0,0,0,0
C-a9f2c329,2019-02-18,1300,23,9,Overcast,0.0,87,6,1032,0,0,0,0
C-a9f2c329,2019-02-18,1400,23,9,Light snow,0.0,86,6,1032,0,0,0,0
C-a9f2c329,2019-02-18,1500,25,9,Light snow,0.0,85,6,1033,0,0,0,0
C-a9f2c329,2019-02-18,1600,23,8,Light snow,0.0,86,5,1033,0,0,0,0
C-a9f2c329,2019-02-18,1700,23,7,Moderate snow,0.0,87,4,1034,0,0,0,0
C-a9f2c329,2019-02-18,1800,21,6,Moderate snow,0.0,89,3,1035,0,0,0,0
C-a9f2c329,2019-02-18,1900,19,6,Moderate snow,0.0,89,4,1035,0,0,0,0
C-a9f2c329,2019-02-18,2000,18,5,Cloudy,0.0,89,5,1036,0,0,0,0
C-a9f2c329,2019-02-18,2100,16,4,Cloudy,0.0,89,6,1036,0,0,0,0
C-a9f2c329,2019-02-18,2200,16,3,Cloudy,0.0,89,6,1037,0,0,0,0
C-a9f2c329,2019-02-18,2300,14,3,Clear,0.0,90,6,1037,0,0,0,0
C-a9f2c329,2019-02-19,0,12,2,Clear,0.0,90,6,1037,0,0,0,0
C-a9f2c329,2019-02-19,100,12,3,Clear,0.0,90,6,1037,0,0,0,0
C-a9f2c329,2019-02-19,200,12,3,Clear,0.0,90,6,1037,0,0,0,0
C-a9f2c329,2019-02-19,300,12,4,Clear,0.0,90,6,1038,0,0,0,0
C-a9f2c329,2019-02-19,400,12,3,Clear,0.0,90,6,1038,0,0,0,0
C-a9f2c329,2019-02-19,500,12,2,Clear,0.0,90,6,1038,0,0,0,0
C-a9f2c329,2019-02-19,600,10,2,Sunny,0.0,90,6,1038,0,0,0,0
C-a9f2c329,2019-02-19,700,12,3,Sunny,0.0,90,6,1038,0,0,0,0
C-a9f2c329,2019-02-19,800,14,4,Sunny,0.0,89,6,1038,0,0,0,0
